CDM_SOURCE,CDM_TBL,CDM_TBL_COLUMN_NAME,SRC_CODE,SRC_CD_DESCRIPTION,TARGET_CONCEPT_ID,TARGET_CONCEPT_NAME,TARGET_DOMAIN_ID,TARGET_VOCABULARY_ID,TARGET_CONCEPT_CLASS_ID,TARGET_STANDARD_CONCEPT,TARGET_CONCEPT_CODE
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,[sin_i],square inch (international),9404,(unit) square inch (concept_id = 9404),Unit,UCUM,Unit,S,[sin_i]
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,[syd_i],square yard (international),9411,(unit) square yard (concept_id = 9411),Unit,UCUM,Unit,S,[syd_i]
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,[tb'U],tuberculin unit,9413,(unit) tuberculin unit (concept_id = 9413),Unit,UCUM,Unit,S,[tb'U]
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,[tbs_us],tablespoon (US),9412,(unit) tablespoon (concept_id = 9412),Unit,UCUM,Unit,S,[tbs_us]
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,[todd'U],Todd unit,9415,(unit) Todd unit (concept_id = 9415),Unit,UCUM,Unit,S,[todd'U]
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,[tsp_us],teaspoon (US),9416,(unit) teaspoon (concept_id = 9416),Unit,UCUM,Unit,S,[tsp_us]
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,[yd_i],yard (international),9420,(unit) yard (international) (concept_id = 9420),Unit,UCUM,Unit,S,[yd_i]
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,A,ampere,8543,(unit) ampere (concept_id = 8543),Unit,UCUM,Unit,S,A
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,a,year,9448,(unit) year (concept_id = 9448),Unit,UCUM,Unit,S,a
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,A/m,ampere per meter,8543,(unit) ampere (concept_id = 8543),Unit,UCUM,Unit,S,A
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,ag/{cell},attogram per cell,32695,(unit) attogram per cell (concept_id = 32695),Unit,UCUM,Unit,S,ag/{cell}
PCORnet,PRESCRIBING,RX_ROUTE,ARTERIOVENOUS_FISTULA,Arteriovenous  fistula  route  (qualifier  value),44783786,(drug_route) Arteriovenous fistula route (concept_id = 44783786),Route,SNOMED,Qualifier Value,S,697971008
PCORnet,PRESCRIBING,RX_ROUTE,ARTERIOVENOUS_GRAFT,Arteriovenous  graft  route  (qualifier  value),762840,(drug_route) Arteriovenous graft route (concept_id = 762840),Route,SNOMED,Qualifier Value,S,4.33E+14
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,atm,atmosphere,9454,(unit) standard atmosphere (concept_id = 9454),Unit,UCUM,Unit,S,atm
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,bar,bar,9464,(unit) bar (concept_id = 9464),Unit,UCUM,Unit,S,bar
PCORnet,PRESCRIBING,RX_ROUTE,BODY_CAVITY,Body  cavity  route  (qualifier  value),4222254,(drug_route) Body cavity use (concept_id = 4222254),Route,SNOMED,Qualifier Value,S,420254004
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,Bq,Becquerel,9469,(unit) becquerel (concept_id = 9469),Unit,UCUM,Unit,S,Bq
PCORnet,PRESCRIBING,RX_ROUTE,BUCCAL,Buccal  route  (qualifier  value),4181897,(drug_route) Buccal (concept_id = 4181897),Route,SNOMED,Qualifier Value,S,54471007
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,cal,calorie,9472,(unit) calorie (concept_id = 9472),Unit,UCUM,Unit,S,cal
PCORnet,PRESCRIBING,RX_ROUTE,CAUDAL,Caudal  route  (qualifier  value),4220455,(drug_route) Caudal route (concept_id = 4220455),Route,SNOMED,Qualifier Value,S,417070009
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,Cel,degree Celsius,586323,(unit) degree Celsius (concept_id = 586323),Unit,UCUM,Unit,S,Cel
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,cg,centigram,9479,(unit) centigram (concept_id = 9479),Unit,UCUM,Unit,S,cg
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,cL,centiliter,9482,(unit) centiliter (concept_id = 9482),Unit,UCUM,Unit,S,cL
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,cm,centimeter,8582,(unit) centimeter (concept_id = 8582),Unit,UCUM,Unit,S,cm
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,cm2,square centimeter,9483,(unit) square centimeter (concept_id = 9483),Unit,UCUM,Unit,S,cm2
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,cm2/s,square centimeter per second,44777607,(unit) meter per square second (concept_id = 44777607),Unit,UCUM,Unit,S,m/s2
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,cm[H2O],centimeter of water,44777590,(unit) centimeter watercolumn (concept_id = 44777590),Unit,UCUM,Unit,S,cm[H2O]
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,cm[H2O]/L/s,centimeter of water per liter per second,32738,(unit) centimeter per second (concept_id = 32738),Unit,UCUM,Unit,S,cm/s
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,cm[H2O]/s/m,centimeter of water per second per meter,32738,(unit) centimeter per second (concept_id = 32738),Unit,UCUM,Unit,S,cm/s
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,cm[Hg],centimeter of mercury,9548,(unit) meter of mercury column (concept_id = 9548),Unit,UCUM,Unit,S,m[Hg]
PCORnet,PRESCRIBING,RX_ROUTE,COLOSTOMY,Colostomy  route  (qualifier  value),4168047,(drug_route) Colostomy route (concept_id = 4168047),Route,SNOMED,Qualifier Value,S,418162004
PCORnet,PRESCRIBING,RX_ROUTE,CONJUNCTIVAL,Conjunctival  route  (qualifier  value),40486444,(drug_route) Conjunctival route (concept_id = 40486444),Route,SNOMED,Qualifier Value,S,446105004
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,cP,centipoise,8479,(unit) centipoise (concept_id = 8479),Unit,UCUM,Unit,S,cP
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,cSt,centistoke,0,Gap,-,-,-,-,-
PCORnet,PRESCRIBING,RX_ROUTE,CUTANEOUS,Cutaneous  route  (qualifier  value),40490507,(drug_route) Cutaneous route (concept_id = 40490507),Route,SNOMED,Qualifier Value,S,448598008
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,d,day,8512,(unit) day (concept_id = 8512),Unit,UCUM,Unit,S,d
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,daL/min,dekaliter per minute,8698,(unit) liter per minute (concept_id = 8698),Unit,UCUM,Unit,S,L/min
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,daL/min/m2,dekaliter per minute per square meter,32710,(unit) liter per minute per square meter (concept_id = 32710),Unit,UCUM,Unit,S,L/min/m2
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,dB,decibel,44777591,(unit) Decibel (concept_id = 44777591),Unit,UCUM,Unit,S,dB
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,deg,degree (plane angle),9484,(unit) degree (concept_id = 9484),Unit,UCUM,Unit,S,deg
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,deg/s,degree per second,0,Gap,-,-,-,-,-
PCORnet,PRESCRIBING,RX_ROUTE,DENTAL,Dental  route  (qualifier  value),4163765,(drug_route) Dental (concept_id = 4163765),Route,SNOMED,Qualifier Value,S,372449004
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,dg,decigram,9485,(unit) decigram (concept_id = 9485),Unit,UCUM,Unit,S,dg
PCORnet,PRESCRIBING,RX_ROUTE,DIGESTIVE_TRACT,Digestive  tract  route  (qualifier  value),40487501,(drug_route) Digestive tract route (concept_id = 40487501),Route,SNOMED,Qualifier Value,S,447964005
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,dL,deciliter,9486,(unit) deciliter (concept_id = 9486),Unit,UCUM,Unit,S,dL
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,dm,decimeter,9487,(unit) decimeter (concept_id = 9487),Unit,UCUM,Unit,S,dm
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,dm2/s2,square decimeter per square second,44777607,(unit) meter per square second (concept_id = 44777607),Unit,UCUM,Unit,S,m/s2
PCORnet,PRESCRIBING,RX_SOURCE,DR,DR=Derived,0,Gap,-,-,-,-,-
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,dyn.s/(cm.m2),dyne second per centimeter per square meter,44777607,(unit) meter per square second (concept_id = 44777607),Unit,UCUM,Unit,S,m/s2
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,dyn.s/cm,dyne second per centimeter,32738,(unit) centimeter per second (concept_id = 32738),Unit,UCUM,Unit,S,cm/s
PCORnet,PRESCRIBING,RX_ROUTE,ENDOCERVICAL,Endocervical  route  (qualifier  value),4186831,(drug_route) Endocervical (concept_id = 4186831),Route,SNOMED,Qualifier Value,S,372450004
PCORnet,PRESCRIBING,RX_ROUTE,ENDOSINUSIAL,Endosinusial  route  (qualifier  value),4157756,(drug_route) Endosinusial (concept_id = 4157756),Route,SNOMED,Qualifier Value,S,372451000
PCORnet,PRESCRIBING,RX_ROUTE,ENDOTRACHEOPULMONARY,Endotracheopulmonary  route  (qualifier  value),4186832,(drug_route) Endotracheopulmonary (concept_id = 4186832),Route,SNOMED,Qualifier Value,S,372452007
PCORnet,PRESCRIBING,RX_ROUTE,ENTERAL,Enteral  route  (qualifier  value),4167540,(drug_route) Enteral route (concept_id = 4167540),Route,SNOMED,Qualifier Value,S,417985001
PCORnet,PRESCRIBING,RX_ROUTE,EPIDURAL,Epidural  route  (qualifier  value),4225555,(drug_route) Epidural (concept_id = 4225555),Route,SNOMED,Qualifier Value,S,404820008
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,eq,equivalent,9489,(unit) equivalent (concept_id = 9489),Unit,UCUM,Unit,S,eq
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,eq/L,equivalent per liter,9490,(unit) equivalent per liter (concept_id = 9490),Unit,UCUM,Unit,S,eq/L
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,eq/mL,equivalent per milliliter,9491,(unit) equivalent per milliliter (concept_id = 9491),Unit,UCUM,Unit,S,eq/mL
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,eq/mmol,equivalent per millimole,9492,(unit) equivalent per millimole (concept_id = 9492),Unit,UCUM,Unit,S,eq/mmol
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,eq/umol,equivalent per micromole,9493,(unit) equivalent per micromole (concept_id = 9493),Unit,UCUM,Unit,S,eq/umol
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,erg,erg,9494,(unit) erg (concept_id = 9494),Unit,UCUM,Unit,S,erg
PCORnet,PRESCRIBING,RX_ROUTE,ESOPHAGOSTOMY,Esophagostomy  route  (qualifier  value),4172191,(drug_route) Esophagostomy route (concept_id = 4172191),Route,SNOMED,Qualifier Value,S,420163009
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,eV,electron Volt,9495,(unit) electronvolt (concept_id = 9495),Unit,UCUM,Unit,S,eV
PCORnet,PRESCRIBING,RX_ROUTE,EXTRA_AMNIOTIC,Extra-amniotic  route  (qualifier  value),4186833,(drug_route) Extraamniotic (concept_id = 4186833),Route,SNOMED,Qualifier Value,S,372453002
PCORnet,PRESCRIBING,RX_ROUTE,EXTRACORPOREAL,Extracorporeal  route  (qualifier  value),35624178,(drug_route) Extracorporeal hemodialysis route (concept_id = 35624178),Route,SNOMED,Qualifier Value,S,766790006
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,F,Farad,8517,(unit) Farad (concept_id = 8517),Unit,UCUM,Unit,S,F
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,fg,femtogram,9496,(unit) femtogram (concept_id = 9496),Unit,UCUM,Unit,S,fg
PCORnet,PRESCRIBING,RX_ROUTE,FISTULA,Fistula  route  (qualifier  value),4304277,(drug_route) Fistula route (concept_id = 4304277),Route,SNOMED,Qualifier Value,S,418743005
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,fL,femtoliter,8583,(unit) femtoliter (concept_id = 8583),Unit,UCUM,Unit,S,fL
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,fm,femtometer,9497,(unit) femtometer (concept_id = 9497),Unit,UCUM,Unit,S,fm
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,fmol,femtomole,9498,(unit) femtomole (concept_id = 9498),Unit,UCUM,Unit,S,fmol
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,fmol/g,femtomole per gram,9499,(unit) femtomole per gram (concept_id = 9499),Unit,UCUM,Unit,S,fmol/g
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,fmol/L,femtomole per liter,8745,(unit) femtomole per liter (concept_id = 8745),Unit,UCUM,Unit,S,fmol/L
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,fmol/mg,femtomole per milligram,9500,(unit) femtomole per milligram (concept_id = 9500),Unit,UCUM,Unit,S,fmol/mg
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,fmol/mg{cyt_prot},femtomole per milligram of cytosol protein,9500,(unit) femtomole per milligram (concept_id = 9500),Unit,UCUM,Unit,S,fmol/mg
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,fmol/mg{prot},femtomole per milligram of protein,9500,(unit) femtomole per milligram (concept_id = 9500),Unit,UCUM,Unit,S,fmol/mg
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,fmol/mL,femtomole per milliliter,9501,(unit) femtomole per milliliter (concept_id = 9501),Unit,UCUM,Unit,S,fmol/mL
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g,gram,8504,(unit) gram (concept_id = 8504),Unit,UCUM,Unit,S,g
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g.m,gram meter,9504,(unit) gram-meter (concept_id = 9504),Unit,UCUM,Unit,S,g.m
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g.m/{beat},gram meter per heart beat,9507,(unit) gram-meter per heart beat (concept_id = 9507),Unit,UCUM,Unit,S,g.m/{hb}
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g/(100.g),gram per 100 gram,9508,(unit) gram per 100 gram (concept_id = 9508),Unit,UCUM,Unit,S,g/100.g
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g/(12.h),gram per 12 hour,44777593,(unit) gram per 12 hours (concept_id = 44777593),Unit,UCUM,Unit,S,g/(12.h)
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g/(24.h),gram per 24 hour,8807,(unit) gram per 24 hours (concept_id = 8807),Unit,UCUM,Unit,S,g/(24.h)
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g/(3.d),gram per 3 days,0,Gap,-,-,-,-,-
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g/(4.h),gram per 4 hour,44777594,(unit) gram per hour (concept_id = 44777594),Unit,UCUM,Unit,S,g/h
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g/(48.h),gram per 48 hour,0,Gap,-,-,-,-,-
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g/(5.h),gram per 5 hour,8791,(unit) gram per 5 hours (concept_id = 8791),Unit,UCUM,Unit,S,g/(5.h)
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g/(6.h),gram per 6 hour,44777594,(unit) gram per hour (concept_id = 44777594),Unit,UCUM,Unit,S,g/h
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g/(72.h),gram per 72 hour,45891023,(unit) microgram per 72 hours (concept_id = 45891023),Unit,UCUM,Unit,S,ug/(72.h)
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g/(8.h){shift},gram per 8 hour shift,0,Gap,-,-,-,-,-
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g/cm3,gram per cubic centimeter,45956701,(unit) gram per cubical centimeter (concept_id = 45956701),Unit,UCUM,Unit,S,g/cm3
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g/d,gram per day,0,Gap,-,-,-,-,-
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g/dL,gram per deciliter,8713,(unit) gram per deciliter (concept_id = 8713),Unit,UCUM,Unit,S,g/dL
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g/g,gram per gram,9510,(unit) gram per gram (concept_id = 9510),Unit,UCUM,Unit,S,g/g
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g/g{creat},gram per gram of creatinine,9511,(unit) gram per gram of creatinine (concept_id = 9511),Unit,UCUM,Unit,S,g/g{creat}
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g/g{globulin},gram per gram of globulin,9510,(unit) gram per gram (concept_id = 9510),Unit,UCUM,Unit,S,g/g
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g/g{tissue},gram per gram of tissue,9510,(unit) gram per gram (concept_id = 9510),Unit,UCUM,Unit,S,g/g
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g/h,gram per hour,44777594,(unit) gram per hour (concept_id = 44777594),Unit,UCUM,Unit,S,g/h
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g/h/m2,gram per hour per square meter,9513,(unit) gram per square meter (concept_id = 9513),Unit,UCUM,Unit,S,g/m2
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g/kg,gram per kilogram,9512,(unit) gram per kilogram (concept_id = 9512),Unit,UCUM,Unit,S,g/kg
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g/kg/(8.h),gram per  kilogram per 8 hour,9690,(unit) microgram per kilogram per hour (concept_id = 9690),Unit,UCUM,Unit,S,ug/kg/h
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g/kg/(8.h){shift},gram per kilogram per 8 hour shift,9512,(unit) gram per kilogram (concept_id = 9512),Unit,UCUM,Unit,S,g/kg
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g/kg/d,gram per kilogram per day,9512,(unit) gram per kilogram (concept_id = 9512),Unit,UCUM,Unit,S,g/kg
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g/kg/h,gram per kilogram per hour,9690,(unit) microgram per kilogram per hour (concept_id = 9690),Unit,UCUM,Unit,S,ug/kg/h
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g/kg/min,gram per kilogram per minute,9688,(unit) microgram per kilogram per minute (concept_id = 9688),Unit,UCUM,Unit,S,ug/kg/min
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g/L,gram per liter,8636,(unit) gram per liter (concept_id = 8636),Unit,UCUM,Unit,S,g/L
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g/m2,gram per square meter,9513,(unit) gram per square meter (concept_id = 9513),Unit,UCUM,Unit,S,g/m2
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g/mg,gram per milligram,9565,(unit) milligram per milligram (concept_id = 9565),Unit,UCUM,Unit,S,mg/mg
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g/min,gram per minute,8774,(unit) microgram per minute (concept_id = 8774),Unit,UCUM,Unit,S,ug/min
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g/mL,gram per milliliter,9514,(unit) gram per milliliter (concept_id = 9514),Unit,UCUM,Unit,S,g/mL
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g/mmol,gram per millimole,32702,(unit) gram per millimole (concept_id = 32702),Unit,UCUM,Unit,S,g/mmol
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g/mol{creat},gram per mole of creatinine,9511,(unit) gram per gram of creatinine (concept_id = 9511),Unit,UCUM,Unit,S,g/g{creat}
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g/{specimen},gram per specimen,9657,(unit) microgram per specimen (concept_id = 9657),Unit,UCUM,Unit,S,ug/{spec}
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g/{total_output},gram per total output,0,Gap,-,-,-,-,-
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g/{total_weight},gram per total weight,9509,(unit) gram per total weight (concept_id = 9509),Unit,UCUM,Unit,S,g/{tot'wt}
PCORnet,PRESCRIBING,RX_ROUTE,GASTRO_INTESTINAL_STOMA,Gastro-intestinal  stoma  route  (qualifier  value),4168665,(drug_route) Gastro-intestinal stoma route (concept_id = 4168665),Route,SNOMED,Qualifier Value,S,418136008
PCORnet,PRESCRIBING,RX_ROUTE,GASTROENTERAL,Gastroenteral  route  (qualifier  value),4186834,(drug_route) Gastroenteral (concept_id = 4186834),Route,SNOMED,Qualifier Value,S,372454008
PCORnet,PRESCRIBING,RX_ROUTE,GASTROSTOMY,Gastrostomy  route  (qualifier  value),4132254,(drug_route) Gastrostomy route (concept_id = 4132254),Route,SNOMED,Qualifier Value,S,127490009
PCORnet,PRESCRIBING,RX_ROUTE,GINGIVAL,Gingival  route  (qualifier  value),4156704,(drug_route) Gingival (concept_id = 4156704),Route,SNOMED,Qualifier Value,S,372457001
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,Gy,Gray,9519,(unit) gray (concept_id = 9519),Unit,UCUM,Unit,S,Gy
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g{creat},gram of creatinine,44777596,(unit) gram of creatinine (concept_id = 44777596),Unit,UCUM,Unit,S,g{creat}
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g{Hb},gram of hemoglobin,44777597,(unit) gram of hemoglobin (concept_id = 44777597),Unit,UCUM,Unit,S,g{HGB}
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g{total_nit},gram of total nitrogen,9249,(unit) per gram of total nitrogen (concept_id = 9249),Unit,UCUM,Unit,S,/g{tot'nit}
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g{total_prot},gram of total protein,44777599,(unit) gram of total protein (concept_id = 44777599),Unit,UCUM,Unit,S,g{tot'prot}
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,g{wet_tissue},gram of wet tissue,9251,(unit) per gram of wet tissue (concept_id = 9251),Unit,UCUM,Unit,S,/g{wet'tis}
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,h,hour,8505,(unit) hour (concept_id = 8505),Unit,UCUM,Unit,S,h
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,H,Henry,8518,(unit) Henry (concept_id = 8518),Unit,UCUM,Unit,S,H
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,Hz,Hertz,9521,(unit) Hertz (concept_id = 9521),Unit,UCUM,Unit,S,Hz
PCORnet,PRESCRIBING,RX_ROUTE,ILEOSTOMY,Ileostomy  route  (qualifier  value),4305679,(drug_route) Ileostomy route (concept_id = 4305679),Route,SNOMED,Qualifier Value,S,419954003
PCORnet,PRESCRIBING,RX_ROUTE,INTERSTITIAL,Interstitial  route  (qualifier  value),4327128,(drug_route) Interstitial route (concept_id = 4327128),Route,SNOMED,Qualifier Value,S,429817007
PCORnet,PRESCRIBING,RX_ROUTE,INTRA_ARTERIAL,Intra-arterial  route  (qualifier  value),4240824,(drug_route) Intraarterial (concept_id = 4240824),Route,SNOMED,Qualifier Value,S,58100008
PCORnet,PRESCRIBING,RX_ROUTE,INTRA_ARTICULAR,Intra-articular  route  (qualifier  value),4006860,(drug_route) Intraarticular (concept_id = 4006860),Route,SNOMED,Qualifier Value,S,12130007
PCORnet,PRESCRIBING,RX_ROUTE,INTRAABDOMINAL,Intraabdominal  route  (qualifier  value),4304882,(drug_route) Intraabdominal route (concept_id = 4304882),Route,SNOMED,Qualifier Value,S,419396008
PCORnet,PRESCRIBING,RX_ROUTE,INTRAAMNIOTIC,Intraamniotic  route  (qualifier  value),4163767,(drug_route) Intraamniotic (concept_id = 4163767),Route,SNOMED,Qualifier Value,S,372458006
PCORnet,PRESCRIBING,RX_ROUTE,INTRABILIARY,Intrabiliary  route  (qualifier  value),4223965,(drug_route) Intrabiliary route (concept_id = 4223965),Route,SNOMED,Qualifier Value,S,404819002
PCORnet,PRESCRIBING,RX_ROUTE,INTRABRONCHIAL,Intrabronchial  route  (qualifier  value),4303263,(drug_route) Intrabronchial route (concept_id = 4303263),Route,SNOMED,Qualifier Value,S,419778001
PCORnet,PRESCRIBING,RX_ROUTE,INTRABURSAL,Intrabursal  route  (qualifier  value),4163768,(drug_route) Intrabursal (concept_id = 4163768),Route,SNOMED,Qualifier Value,S,372459003
PCORnet,PRESCRIBING,RX_ROUTE,INTRACAMERAL,Intracameral  route  (qualifier  value),4303409,(drug_route) Intracameral (concept_id = 4303409),Route,SNOMED,Qualifier Value,S,418821007
PCORnet,PRESCRIBING,RX_ROUTE,INTRACARDIAC,Intracardiac  route  (qualifier  value),4156705,(drug_route) Intracardiac (concept_id = 4156705),Route,SNOMED,Qualifier Value,S,372460008
PCORnet,PRESCRIBING,RX_ROUTE,INTRACARTILAGINOUS,Intracartilaginous  route  (qualifier  value),4303676,(drug_route) Intracartilaginous route (concept_id = 4303676),Route,SNOMED,Qualifier Value,S,418331006
PCORnet,PRESCRIBING,RX_ROUTE,INTRACAVERNOUS,Intracavernous  route  (qualifier  value),35615950,(drug_route) Intracavernosal route (concept_id = 35615950),Route,SNOMED,Qualifier Value,S,2.76E+15
PCORnet,PRESCRIBING,RX_ROUTE,INTRACEREBRAL,Intracerebral  route  (qualifier  value),40488317,(drug_route) Intracerebral route (concept_id = 40488317),Route,SNOMED,Qualifier Value,S,446540005
PCORnet,PRESCRIBING,RX_ROUTE,INTRACEREBROVENTRICULAR,Intracerebroventricular  route  (qualifier  value),4224886,(drug_route) Intracerebroventricular (concept_id = 4224886),Route,SNOMED,Qualifier Value,S,420719007
PCORnet,PRESCRIBING,RX_ROUTE,INTRACISTERNAL,Intracisternal  route  (qualifier  value),4305993,(drug_route) Intracisternal route (concept_id = 4305993),Route,SNOMED,Qualifier Value,S,418892005
PCORnet,PRESCRIBING,RX_ROUTE,INTRACOLONIC,Intracolonic  route  (qualifier  value),40489990,(drug_route) Intracolonic route (concept_id = 40489990),Route,SNOMED,Qualifier Value,S,448492006
PCORnet,PRESCRIBING,RX_ROUTE,INTRACORNEAL,Intracorneal  route  (qualifier  value),4305690,(drug_route) Intracorneal route (concept_id = 4305690),Route,SNOMED,Qualifier Value,S,418608002
PCORnet,PRESCRIBING,RX_ROUTE,INTRACORONAL,Intracoronal  route  (qualifier  value),4303667,(drug_route) Intracoronal route (concept_id = 4303667),Route,SNOMED,Qualifier Value,S,418287000
PCORnet,PRESCRIBING,RX_ROUTE,INTRACORONARY,Intracoronary  route  (qualifier  value),4186836,(drug_route) Intracoronary (concept_id = 4186836),Route,SNOMED,Qualifier Value,S,372463005
